
PRCD_RECH_POM_ID_HAB_020 : 2981 row(s);
Action;Start;End;Duration;
Connection;14:36:56.316;14:36:59.497; 3181 ms;
Statment;14:36:59.497;14:36:59.551;   54 ms;
Execution;14:36:59.551;14:37:01.736; 2185 ms;
Total;14:36:56.316;14:37:01.736; 5420 ms;

PRCD_RECH_POM_ID_HAB_020;
N°;Name;Type;Size;Class;
1;ID_POM_STM;BIGINT;20;java.lang.Long;
2;CD_TYPE_IDNT;CHAR;10;java.lang.String;
3;ID_POM_SYST;VARCHAR;32;java.lang.String;
4;LB_POM_SI;VARCHAR;256;java.lang.String;
5;MIN_DATE;DATE;10;java.sql.Date;
6;MAX_DATE;DATE;10;java.sql.Date;
7;FL_CM;BYTEINT;4;java.lang.Integer;
8;FL_HORS_PRTF;INTEGER;11;java.lang.Integer;

PRCD_RECH_POM_ID_HAB_020 : 2972 row(s);
ID_POM_STM;CD_TYPE_IDNT;ID_POM_SYST;LB_POM_SI;MIN_DATE;MAX_DATE;FL_CM;FL_HORS_PRTF;
1362421;PRM                 ;30000260299968;null;2004-02-23;9999-12-31;1;null;
1362278;PRM                 ;30000260323186;null;2004-02-23;9999-12-31;1;null;
1362278;PDC                 ;02603231;null;2004-02-23;2012-03-07;1;null;
1362278;IDC                 ;02603231;null;2004-02-23;9999-12-31;1;null;
1361986;PRM                 ;30000260373124;null;2001-12-01;9999-12-31;1;null;
1361986;PDC                 ;02603731;null;2004-02-24;2012-06-07;1;null;
1361986;IDC                 ;02603731;null;2001-12-01;9999-12-31;1;null;
1361764;PDC                 ;02603988;null;2004-02-23;2012-05-26;1;null;
1361764;IDC                 ;02603988;null;2004-02-23;9999-12-31;1;null;
1361764;PRM                 ;30000260398858;null;2004-02-23;9999-12-31;1;null;
1361219;PRM                 ;30000260448698;null;2006-08-01;9999-12-31;1;null;
1361219;PDC                 ;02604486;null;2006-08-01;2013-01-01;1;null;
1361219;IDC                 ;02604486;null;2006-08-01;9999-12-31;1;null;
1361196;IDC                 ;02604511;null;2009-09-29;9999-12-31;1;null;
1361196;PRM                 ;30000260451106;null;2009-09-29;9999-12-31;1;null;
1361196;PDC                 ;02605043;null;2010-04-30;2012-12-01;1;null;
1361119;PDC                 ;02604577;null;2007-02-19;2012-03-07;1;null;
1361119;IDC                 ;02604577;null;2007-02-19;9999-12-31;1;null;
1361119;PRM                 ;30000260457703;null;2007-02-19;9999-12-31;1;null;
1361078;PRM                 ;30000260461008;null;2007-06-26;9999-12-31;1;null;
1361078;PDC                 ;02604610;null;2007-06-26;2012-04-25;1;null;
1361078;IDC                 ;02604610;null;2007-06-26;9999-12-31;1;null;
1360727;PDC                 ;02605215;null;2011-07-16;2012-11-11;1;null;
1360727;PRM                 ;30000260486282;null;2009-09-29;9999-12-31;1;null;
1360727;IDC                 ;02604862;null;2009-09-29;9999-12-31;1;null;
1360685;PDC                 ;02604894;null;2009-05-06;2012-06-26;1;null;
1360685;IDC                 ;02604894;null;2009-05-06;9999-12-31;1;null;
1360685;PRM                 ;30000260489424;null;2009-05-06;9999-12-31;1;null;
1360563;PRM                 ;30000264027999;null;2009-07-16;9999-12-31;1;null;
1360563;PADT-C              ;0000037174;null;2009-08-18;2011-05-10;1;null;
1360563;IDC                 ;02640279;null;2009-07-16;9999-12-31;1;null;
1360540;PRM                 ;30000264071442;null;2009-09-30;9999-12-31;1;null;
1360540;IDC                 ;02640714;null;2009-09-30;9999-12-31;1;null;
1360540;PDC                 ;02604991;null;2009-12-07;2013-02-22;1;null;
1360255;IDC                 ;04100232;null;2005-06-01;9999-12-31;1;null;
1360255;PRM                 ;30000410023237;null;2005-06-01;9999-12-31;1;null;
1360255;PADT-C              ;0000027637;null;2005-06-01;2011-05-01;1;null;
1360165;IDC                 ;04100440;null;2004-02-25;9999-12-31;1;null;
1360165;PRM                 ;30000410044043;null;2004-02-25;9999-12-31;1;null;
1360165;PDC                 ;04100440;null;2004-02-25;2012-12-26;1;null;
1359898;PDC                 ;04100823;null;2004-02-17;2012-03-11;1;null;
1359898;IDC                 ;04100823;null;2004-02-17;9999-12-31;1;null;
1359898;PRM                 ;30000410082398;null;2004-02-17;9999-12-31;1;null;
1359329;PDC                 ;04101617;null;2004-02-25;2013-01-17;1;null;
1359329;PRM                 ;30000410161789;null;2004-02-25;9999-12-31;1;null;
1359329;IDC                 ;04101617;null;2004-02-25;9999-12-31;1;null;
1359221;PADT-C              ;0000014906;null;2004-11-16;2011-05-10;1;null;
1359221;IDC                 ;04101756;null;2004-11-16;9999-12-31;1;null;
1359221;PRM                 ;30000410175642;null;2004-11-16;9999-12-31;1;null;
1359017;PDC                 ;04101991;null;2004-03-01;2013-01-01;1;null;
1359017;IDC                 ;04101991;null;2004-03-01;9999-12-31;1;null;
1359017;PRM                 ;30000410199151;null;2004-03-01;9999-12-31;1;null;
1358993;IDC                 ;04102020;null;2004-02-26;9999-12-31;1;null;
1358993;PRM                 ;30000410202002;null;2004-02-26;9999-12-31;1;null;
1358993;PDC                 ;04102020;null;2004-02-26;2013-01-10;1;null;
1358747;PRM                 ;30000410236298;null;1962-02-01;9999-12-31;1;null;
1358747;PDC                 ;04102362;null;2004-03-01;2013-01-01;1;null;
1358747;IDC                 ;04102362;null;1962-02-01;9999-12-31;1;null;
1357945;IDC                 ;04103588;null;1994-06-01;9999-12-31;1;null;
1357945;PRM                 ;30000410358896;null;1994-06-01;9999-12-31;1;null;
1357945;PDC                 ;04103588;null;2004-03-01;2013-01-01;1;null;
1357869;IDC                 ;04103739;null;2004-05-01;9999-12-31;1;null;
1357869;PRM                 ;30000410373971;null;2004-05-01;9999-12-31;1;null;
1357869;PADT-C              ;0000002190;null;2004-05-01;2011-05-01;1;null;
1357475;PDC                 ;04104737;null;2004-02-16;2012-05-21;1;null;
1357475;IDC                 ;04104737;null;2004-02-16;9999-12-31;1;null;
1357475;PRM                 ;30000410473762;null;2004-02-16;9999-12-31;1;null;
1357251;PDC                 ;04105220;null;2004-02-12;2012-03-07;1;null;
1357251;IDC                 ;04105220;null;2004-02-12;9999-12-31;1;null;
1357251;PRM                 ;30000410522053;null;2004-02-12;9999-12-31;1;null;
1356485;PDC                 ;04106896;null;2004-02-26;2012-06-21;1;null;
1356485;PRM                 ;30000410689630;null;2004-02-26;9999-12-31;1;null;
1356485;IDC                 ;04106896;null;2004-02-26;9999-12-31;1;null;
1356219;PDC                 ;04107396;null;2004-02-25;2012-05-02;1;null;
1356219;PRM                 ;30000410739606;null;2004-02-25;9999-12-31;1;null;
1356219;IDC                 ;04107396;null;2004-02-25;9999-12-31;1;null;
1355785;PADT-C              ;0000019622;null;2004-12-13;2011-04-28;1;null;
1355785;IDC                 ;04108004;null;2004-12-13;9999-12-31;1;null;
1355785;PRM                 ;30000410800481;null;2004-12-13;9999-12-31;1;null;
1355667;PDC                 ;04108117;null;2005-12-06;2013-03-01;1;null;
1355667;PRM                 ;30000410811723;null;2005-12-06;9999-12-31;1;null;
1355667;IDC                 ;04108117;null;2005-12-06;9999-12-31;1;null;
1355522;PDC                 ;04108270;null;2006-06-21;2012-03-11;1;null;
1355522;IDC                 ;04108270;null;2006-06-21;9999-12-31;1;null;
1355522;PRM                 ;30000410827020;null;2006-06-21;9999-12-31;1;null;
1355355;PRM                 ;30000410841754;null;2007-02-01;9999-12-31;1;null;
1355355;PDC                 ;04108417;null;2007-02-01;2012-03-07;1;null;
1355355;IDC                 ;04108417;null;2007-02-01;9999-12-31;1;null;
1354595;PDC                 ;04109044;null;2009-04-22;2012-05-21;1;null;
1354595;PRM                 ;30000410904427;null;2009-04-22;9999-12-31;1;null;
1354595;IDC                 ;04109044;null;2009-04-22;9999-12-31;1;null;
1354232;PDC                 ;04109479;null;2011-02-23;2012-05-11;1;null;
1354232;IDC                 ;04140553;null;2010-08-04;9999-12-31;1;null;
1354232;PRM                 ;30000414055327;APEI DE LAON;2010-08-04;9999-12-31;1;null;
1353692;PDC                 ;04200612;null;2004-02-24;2013-01-01;1;null;
1353692;PRM                 ;30000420061262;null;2004-02-24;9999-12-31;1;null;
1353692;IDC                 ;04200612;null;2004-02-24;9999-12-31;1;null;
1353667;PDC                 ;04200637;null;2004-02-26;2012-06-16;1;null;
1353667;IDC                 ;04200637;null;2004-02-26;9999-12-31;1;null;
1353667;PRM                 ;30000420063727;null;2004-02-26;9999-12-31;1;null;
1353559;IDC                 ;04200786;null;1964-03-03;9999-12-31;1;null;
1353559;PRM                 ;30000420078672;null;1964-03-03;9999-12-31;1;null;
1353559;PDC                 ;04200786;null;2004-03-01;2013-02-01;1;null;
1353484;PDC                 ;04200882;null;2004-02-26;2013-04-11;1;null;
1353484;PRM                 ;30000420088249;null;2004-02-26;9999-12-31;1;null;
1353484;IDC                 ;04200882;null;2004-02-26;9999-12-31;1;null;
1353394;PDC                 ;04201040;null;2004-03-01;2013-01-01;1;null;
1353394;IDC                 ;04201040;null;1981-05-15;9999-12-31;1;null;
1353394;PRM                 ;30000420104020;null;1981-05-15;9999-12-31;1;null;
1353378;PRM                 ;30000420106921;null;2004-03-01;9999-12-31;1;null;
1353378;PDC                 ;04201069;null;2004-03-01;2013-01-01;1;null;
1353378;IDC                 ;04201069;null;2004-03-01;9999-12-31;1;null;
1353330;PRM                 ;30000420122357;null;2004-02-26;9999-12-31;1;null;
1353330;PDC                 ;04201223;null;2004-02-26;2012-06-11;1;null;
1353330;IDC                 ;04201223;null;2004-02-26;9999-12-31;1;null;
1353060;PDC                 ;04202044;null;2004-03-01;2013-01-01;1;null;
1353060;IDC                 ;04202044;null;2004-03-01;9999-12-31;1;null;
1353060;PRM                 ;30000420204471;null;2004-03-01;9999-12-31;1;null;
1352849;PRM                 ;30000420251829;null;2004-02-25;9999-12-31;1;null;
1352849;PDC                 ;04202518;null;2004-02-25;2012-06-13;1;null;
1352849;IDC                 ;04202518;null;2004-02-25;9999-12-31;1;null;
1352533;PDC                 ;04203116;null;2004-02-25;2010-10-13;1;null;
1352533;IDC                 ;04203116;null;2004-02-25;9999-12-31;1;null;
1352533;PRM                 ;30000420311685;null;2004-02-25;9999-12-31;1;null;
1352279;IDC                 ;04203623;null;2004-02-23;9999-12-31;1;null;
1352279;PRM                 ;30000420362300;null;2004-02-23;9999-12-31;1;null;
1352279;PDC                 ;04203623;null;2004-02-23;2008-12-24;1;null;
1352054;IDC                 ;04204054;null;2004-02-27;9999-12-31;1;null;
1352054;PRM                 ;30000420405403;null;2004-02-27;9999-12-31;1;null;
1352054;PDC                 ;04204054;null;2004-02-27;2013-04-16;1;null;
1351788;PDC                 ;04204489;null;2004-02-26;2009-04-08;1;null;
1351788;PRM                 ;30000420448905;null;2004-02-26;9999-12-31;1;null;
1351788;IDC                 ;04204489;null;2004-02-26;9999-12-31;1;null;
1351127;PRM                 ;30000420532736;null;2007-10-24;9999-12-31;1;null;
1351127;PDC                 ;04205327;null;2007-10-24;2012-04-11;1;null;
1351127;IDC                 ;04205327;null;2007-10-24;9999-12-31;1;null;
1350839;PRM                 ;30000420554992;null;2009-05-01;9999-12-31;1;null;
1350839;PDC                 ;04205549;null;2009-05-01;2012-02-11;1;null;
1350839;IDC                 ;04205549;null;2009-05-01;9999-12-31;1;null;
1350645;PRM                 ;30000424033402;null;2010-03-23;9999-12-31;1;null;
1350645;PDC                 ;04205720;null;2010-06-16;2013-01-01;1;null;
1350645;IDC                 ;04240334;null;2010-03-23;9999-12-31;1;null;
1350402;PDC                 ;04300171;null;2004-03-01;2013-02-01;1;null;
1350402;IDC                 ;04300171;null;1975-09-01;9999-12-31;1;null;
1350402;PRM                 ;30000430017175;null;1975-09-01;9999-12-31;1;null;
1349848;PDC                 ;04300907;null;2004-02-26;2013-01-01;1;null;
1349848;IDC                 ;04300907;null;2004-02-26;9999-12-31;1;null;
1349848;PRM                 ;30000430090736;null;2004-02-26;9999-12-31;1;null;
1349035;PRM                 ;30000430199613;null;2004-02-23;9999-12-31;1;null;
1349035;PDC                 ;04301996;null;2004-02-23;2012-01-26;1;null;
1349035;IDC                 ;04301996;null;2004-02-23;9999-12-31;1;null;
1348644;PRM                 ;30000430246214;null;2004-02-24;9999-12-31;1;null;
1348644;PDC                 ;04302462;null;2004-02-24;2012-05-22;1;null;
1348644;IDC                 ;04302462;null;2004-02-24;9999-12-31;1;null;
1348516;PRM                 ;30000430258243;null;2004-02-19;9999-12-31;1;null;
1348516;PDC                 ;04302582;null;2004-02-19;2012-01-18;1;null;
1348516;IDC                 ;04302582;null;2004-02-19;9999-12-31;1;null;
1348200;PDC                 ;04302912;null;2004-02-24;2012-01-11;1;null;
1348200;IDC                 ;04302912;null;2004-02-24;9999-12-31;1;null;
1348200;PRM                 ;30000430291219;null;2004-02-24;9999-12-31;1;null;
1348087;IDC                 ;04303020;null;2004-02-24;9999-12-31;1;null;
1348087;PRM                 ;30000430302030;null;2004-02-24;9999-12-31;1;null;
1348087;PDC                 ;04303020;null;2004-02-24;2012-02-28;1;null;
1348044;PDC                 ;04303071;null;2004-02-19;2012-05-24;1;null;
1348044;IDC                 ;04303071;null;2004-02-19;9999-12-31;1;null;
1348044;PRM                 ;30000430307195;null;2004-02-19;9999-12-31;1;null;
1347737;PDC                 ;04313888;null;2011-12-02;2013-03-01;1;null;
1347737;PRM                 ;30000430449150;null;2009-06-29;9999-12-31;1;null;
1347737;IDC                 ;04304491;null;2011-12-02;9999-12-31;1;null;
1347402;PRM                 ;30000430504950;null;2004-02-16;9999-12-31;1;null;
1347402;PDC                 ;04305049;null;2004-02-16;2012-02-24;1;null;
1347402;IDC                 ;04305049;null;2004-02-16;9999-12-31;1;null;
1346898;IDC                 ;04305710;null;2004-02-19;9999-12-31;1;null;
1346898;PRM                 ;30000430571001;null;2004-02-19;9999-12-31;1;null;
1346898;PDC                 ;04305710;null;2004-02-19;2012-02-15;1;null;
1345709;PRM                 ;30000430742440;null;2004-02-19;9999-12-31;1;null;
1345709;PDC                 ;04307424;null;2004-02-19;2012-02-11;1;null;
1345709;IDC                 ;04307424;null;2004-02-19;9999-12-31;1;null;
1345574;PRM                 ;30000430766947;null;2004-02-23;9999-12-31;1;null;
1345574;PDC                 ;04307669;null;2004-02-23;2012-02-11;1;null;
1345574;IDC                 ;04307669;null;2004-02-23;9999-12-31;1;null;
1345244;PRM                 ;30000430810621;null;2004-02-20;9999-12-31;1;null;
1345244;PDC                 ;04308106;null;2004-02-20;2010-12-17;1;null;
1345244;PDC                 ;04313466;null;2010-12-17;2012-05-16;1;null;
1345244;IDC                 ;04308106;null;2004-02-20;9999-12-31;1;null;
1345120;PDC                 ;04308242;null;2004-03-01;2013-01-01;1;null;
1345120;PRM                 ;30000430824239;null;2000-08-01;9999-12-31;1;null;
1345120;IDC                 ;04308242;null;2000-08-01;9999-12-31;1;null;
1345026;PRM                 ;30000430837821;null;2004-02-20;9999-12-31;1;null;
1345026;PDC                 ;04308378;null;2004-02-20;2012-02-23;1;null;
1345026;IDC                 ;04308378;null;2004-02-20;9999-12-31;1;null;
1344929;PRM                 ;30000430850117;null;2004-02-23;9999-12-31;1;null;
1344929;PDC                 ;04308501;null;2004-02-23;2013-01-23;1;null;
1344929;IDC                 ;04308501;null;2004-02-23;9999-12-31;1;null;
1344908;PADT-C              ;0000033597;null;2006-06-01;2011-04-18;1;null;
1344908;PRM                 ;30000430853369;null;2006-06-01;9999-12-31;1;null;
1344908;IDC                 ;04308533;null;2006-06-01;9999-12-31;1;null;
1344907;PADT-C              ;0000026095;null;2005-04-08;2011-05-16;1;null;
1344907;PRM                 ;30000430853694;null;2005-04-08;9999-12-31;1;null;
1344907;IDC                 ;04308536;null;2005-04-08;9999-12-31;1;null;
1344830;PRM                 ;30000430864824;null;2004-02-16;9999-12-31;1;null;
1344830;IDC                 ;04308648;null;2004-02-16;9999-12-31;1;null;
1344830;PDC                 ;04308648;null;2004-02-16;2012-04-25;1;null;
1344515;PRM                 ;30000430908043;null;2001-11-01;9999-12-31;1;null;
1344515;PDC                 ;04309080;null;2003-12-01;2012-12-01;1;null;
1344515;IDC                 ;04309080;null;2001-11-01;9999-12-31;1;null;
1344284;PRM                 ;30000430941456;null;2004-02-19;9999-12-31;1;null;
1344284;PDC                 ;04309414;null;2004-02-19;2012-05-18;1;null;
1344284;IDC                 ;04309414;null;2004-02-19;9999-12-31;1;null;
1343929;PDC                 ;04309990;null;2004-02-10;2012-02-24;1;null;
1343929;PRM                 ;30000430999039;null;2004-02-10;9999-12-31;1;null;
1343929;IDC                 ;04309990;null;2004-02-10;9999-12-31;1;null;
1343641;IDC                 ;04310315;null;2004-04-19;9999-12-31;1;null;
1343641;PRM                 ;30000431031589;null;2004-04-19;9999-12-31;1;null;
1343641;PDC                 ;04310315;null;2004-04-19;2012-04-11;1;null;
1343637;PRM                 ;30000431032154;null;2004-06-10;9999-12-31;1;null;
1343637;PDC                 ;04310321;null;2004-06-10;2013-01-01;1;null;
1343637;IDC                 ;04310321;null;2004-06-10;9999-12-31;1;null;
1343518;PRM                 ;30000431046424;null;2004-07-22;9999-12-31;1;null;
1343518;PDC                 ;04310464;null;2004-07-22;2012-07-23;1;null;
1343518;IDC                 ;04310464;null;2004-07-22;9999-12-31;1;null;
1343377;PDC                 ;04310652;null;2005-05-24;2012-02-11;1;null;
1343377;IDC                 ;04310652;null;2005-05-24;9999-12-31;1;null;
1343377;PRM                 ;30000431065215;null;2005-05-24;9999-12-31;1;null;
1343298;PRM                 ;30000431071074;null;2005-03-31;9999-12-31;1;null;
1343298;PDC                 ;04310710;null;2005-03-31;2012-02-11;1;null;
1343298;IDC                 ;04310710;null;2005-03-31;9999-12-31;1;null;
1343277;PRM                 ;30000431074989;null;2005-05-01;9999-12-31;1;null;
1343277;PDC                 ;04310749;null;2005-05-01;2012-02-11;1;null;
1343277;IDC                 ;04310749;null;2005-05-01;9999-12-31;1;null;
1343196;PDC                 ;04311180;null;2006-03-23;2013-01-01;1;null;
1343196;PRM                 ;30000431084779;null;2006-03-23;9999-12-31;1;null;
1343196;IDC                 ;04310847;null;2006-03-23;9999-12-31;1;null;
1341989;PDC                 ;04312083;null;2008-02-05;2013-01-01;1;null;
